record,rank,repetition,metric,value,status
histogram,0,0,batch=100;layer=0;expert=350,344,instrumented
histogram,0,0,batch=100;layer=0;expert=351,595,instrumented
histogram,0,0,batch=100;layer=0;expert=352,627,instrumented
histogram,0,0,batch=100;layer=0;expert=353,834,instrumented
histogram,0,0,batch=100;layer=0;expert=354,324,instrumented
histogram,0,0,batch=100;layer=0;expert=355,542,instrumented
histogram,0,0,batch=100;layer=0;expert=356,140,instrumented
histogram,0,0,batch=100;layer=0;expert=357,881,instrumented
histogram,0,0,batch=100;layer=0;expert=358,274,instrumented
histogram,0,0,batch=100;layer=0;expert=359,428,instrumented
histogram,0,0,batch=100;layer=0;expert=360,506,instrumented
histogram,0,0,batch=100;layer=0;expert=361,364,instrumented
histogram,0,0,batch=100;layer=0;expert=362,184,instrumented
histogram,0,0,batch=100;layer=0;expert=363,736,instrumented
histogram,0,0,batch=100;layer=0;expert=364,310,instrumented
histogram,0,0,batch=100;layer=0;expert=365,689,instrumented
histogram,0,0,batch=100;layer=0;expert=366,547,instrumented
histogram,0,0,batch=100;layer=0;expert=367,504,instrumented
histogram,0,0,batch=100;layer=0;expert=368,0,instrumented
histogram,0,0,batch=100;layer=0;expert=369,364,instrumented
histogram,0,0,batch=100;layer=0;expert=370,943,instrumented
histogram,0,0,batch=100;layer=0;expert=371,348,instrumented
histogram,0,0,batch=100;layer=0;expert=372,544,instrumented
histogram,0,0,batch=100;layer=0;expert=373,223,instrumented
histogram,0,0,batch=100;layer=0;expert=374,557,instrumented
histogram,0,0,batch=100;layer=0;expert=375,605,instrumented
histogram,0,0,batch=100;layer=0;expert=376,329,instrumented
histogram,0,0,batch=100;layer=0;expert=377,691,instrumented
histogram,0,0,batch=100;layer=0;expert=378,1813,instrumented
histogram,0,0,batch=100;layer=0;expert=379,234,instrumented
histogram,0,0,batch=100;layer=0;expert=380,374,instrumented
histogram,0,0,batch=100;layer=0;expert=381,287,instrumented
histogram,0,0,batch=100;layer=0;expert=382,826,instrumented
histogram,0,0,batch=100;layer=0;expert=383,345,instrumented
histogram,0,0,batch=100;layer=0;expert=384,564,instrumented
histogram,0,0,batch=100;layer=0;expert=385,1287,instrumented
histogram,0,0,batch=100;layer=0;expert=386,744,instrumented
histogram,0,0,batch=100;layer=0;expert=387,103,instrumented
histogram,0,0,batch=100;layer=0;expert=388,566,instrumented
histogram,0,0,batch=100;layer=0;expert=389,456,instrumented
histogram,0,0,batch=100;layer=0;expert=390,593,instrumented
histogram,0,0,batch=100;layer=0;expert=391,721,instrumented
histogram,0,0,batch=100;layer=0;expert=392,2,instrumented
histogram,0,0,batch=100;layer=0;expert=393,703,instrumented
histogram,0,0,batch=100;layer=0;expert=394,804,instrumented
histogram,0,0,batch=100;layer=0;expert=395,774,instrumented
histogram,0,0,batch=100;layer=0;expert=396,708,instrumented
histogram,0,0,batch=100;layer=0;expert=397,161,instrumented
