record_index,metric,value
6,capture.trace_budget_bytes,134217728
6,capture.truncated,False
6,generation_status,complete
6,unpublished_reason_count,0
6,timing_eligible,False
6,trace.captured_steps,544
6,trace.contract.batch_size,32
6,trace.contract.commit,2161d80517315fe9835ee3cf32c98f8e6b0343a7
6,trace.contract.context_length,4096
6,trace.contract.dataset_manifest_sha256,d1fa27a78c422ed77b6e44e7c1b642c8cdf3d1a5b1068d7ee0c4996079f8a75b
6,trace.contract.dataset_sha256,ae5e2428733c21f39efdd1c6ba45d9dac78e4f00d43a0a930151034eda178445
6,trace.contract.dtype,bfloat16
6,trace.contract.engine_policy_sha256,9adf912ae3234934ffd938298bf9df065f55321b13e3a4f2bdd9b1679fe9639d
6,trace.contract.evaluation_pool_count,256
6,trace.contract.gpu_memory_utilization,0.9
6,trace.contract.hardware_sha256,9791dbc6d311596ecffb3eb44b417020cb7e142e79a148bc73feb7a0573b4bd1
6,trace.contract.input_sha256,c3219fdfd46165a5795d524715caae80a40a972432f692ed9012faa9f475d12f
6,trace.contract.max_num_batched_tokens,4096
6,trace.contract.max_num_seqs,32
6,trace.contract.model_config_sha256,2d483c7cabad7c8704478ed4038fa7e7b2eff840bc00a118eccbe38e2b488303
6,trace.contract.model_identity_sha256,f197bd16d71c7da5e1472aacaeb3bd213c41d7688695ac857cf30665fe951a59
6,trace.contract.output_length,512
6,trace.contract.repeated_request_count,0
6,trace.contract.seed,20260908
6,trace.contract.source_request_count,256
6,trace.contract.synthetic,False
6,trace.contract.tensor_parallel_size,4
6,trace.contract.unique_selected_request_count,32
6,trace.contract.versions.cuda,12.8
6,trace.contract.versions.python,3.12.11
6,trace.contract.versions.torch,2.8.0+cu128
6,trace.contract.versions.vllm,0.10.2
6,trace.contract.versions.vllm_commit,01efc7ef781391e744ed08c3292817a773d654e6
6,trace.expert_bytes,1572864
6,trace.full_workload,True
6,trace.generated_tokens,16384
6,trace.num_experts,512
6,trace.observed_steps,544
6,trace.rank,3
6,trace.top_k,10
6,trace.total_layers,48
6,artifact_kind,demand-trace
6,status,complete
