record_index,metric,value
0,measurements[7].repetition,1
0,measurements[7].wall_s,0.006850044243037701
0,measurements[8].compute_only_components,
0,measurements[8].compute_only_wall_s,
0,measurements[8].compute_s,
0,measurements[8].copy_only_components.compute_s,0.0
0,measurements[8].copy_only_components.copy_s,8.134400099515915e-05
0,measurements[8].copy_only_components.gather_s,0.00029447395354509354
0,measurements[8].copy_only_components.wall_s,0.00044428370893001556
0,measurements[8].copy_only_wall_s,0.00044428370893001556
0,measurements[8].copy_s,8.134400099515915e-05
0,measurements[8].experts_per_batch,1
0,measurements[8].gather_s,0.00029447395354509354
0,measurements[8].joint_wall_s,
0,measurements[8].mode,gather
0,measurements[8].rank,0
0,measurements[8].repetition,2
0,measurements[8].wall_s,0.00044428370893001556
0,measurements[9].compute_only_components,
0,measurements[9].compute_only_wall_s,
0,measurements[9].compute_s,
0,measurements[9].copy_only_components.compute_s,0.0
0,measurements[9].copy_only_components.copy_s,0.00035676801204681394
0,measurements[9].copy_only_components.gather_s,0.0
0,measurements[9].copy_only_components.wall_s,0.0003949650563299656
0,measurements[9].copy_only_wall_s,0.0003949650563299656
0,measurements[9].copy_s,0.00035676801204681394
0,measurements[9].experts_per_batch,8
0,measurements[9].gather_s,0.0
0,measurements[9].joint_wall_s,
0,measurements[9].mode,contiguous
0,measurements[9].rank,0
0,measurements[9].repetition,0
0,measurements[9].wall_s,0.0003949650563299656
0,measurements[10].compute_only_components,
0,measurements[10].compute_only_wall_s,
0,measurements[10].compute_s,
0,measurements[10].copy_only_components.compute_s,0.0
0,measurements[10].copy_only_components.copy_s,0.00035888001322746275
0,measurements[10].copy_only_components.gather_s,0.0
0,measurements[10].copy_only_components.wall_s,0.00046478211879730225
0,measurements[10].copy_only_wall_s,0.00046478211879730225
0,measurements[10].copy_s,0.00035888001322746275
0,measurements[10].experts_per_batch,8
0,measurements[10].gather_s,0.0
0,measurements[10].joint_wall_s,
0,measurements[10].mode,contiguous
0,measurements[10].rank,0
0,measurements[10].repetition,1
0,measurements[10].wall_s,0.00046478211879730225
0,measurements[11].compute_only_components,
0,measurements[11].compute_only_wall_s,
0,measurements[11].compute_s,
0,measurements[11].copy_only_components.compute_s,0.0
0,measurements[11].copy_only_components.copy_s,0.00036284801363945006
0,measurements[11].copy_only_components.gather_s,0.0
0,measurements[11].copy_only_components.wall_s,0.00046715326607227325
0,measurements[11].copy_only_wall_s,0.00046715326607227325
0,measurements[11].copy_s,0.00036284801363945006
0,measurements[11].experts_per_batch,8
0,measurements[11].gather_s,0.0
0,measurements[11].joint_wall_s,
0,measurements[11].mode,contiguous
0,measurements[11].rank,0
0,measurements[11].repetition,2
0,measurements[11].wall_s,0.00046715326607227325
0,measurements[12].compute_only_components,
0,measurements[12].compute_only_wall_s,
0,measurements[12].compute_s,
0,measurements[12].copy_only_components.compute_s,0.0
0,measurements[12].copy_only_components.copy_s,0.00038198399543762205
0,measurements[12].copy_only_components.gather_s,0.0
0,measurements[12].copy_only_components.wall_s,0.00040943408384919167
0,measurements[12].copy_only_wall_s,0.00040943408384919167
0,measurements[12].copy_s,0.00038198399543762205
0,measurements[12].experts_per_batch,8
0,measurements[12].gather_s,0.0
0,measurements[12].joint_wall_s,
0,measurements[12].mode,fragmented
0,measurements[12].rank,0
0,measurements[12].repetition,0
0,measurements[12].wall_s,0.00040943408384919167
0,measurements[13].compute_only_components,
0,measurements[13].compute_only_wall_s,
0,measurements[13].compute_s,
0,measurements[13].copy_only_components.compute_s,0.0
0,measurements[13].copy_only_components.copy_s,0.0003698880076408386
0,measurements[13].copy_only_components.gather_s,0.0
0,measurements[13].copy_only_components.wall_s,0.00040880125015974045
0,measurements[13].copy_only_wall_s,0.00040880125015974045
0,measurements[13].copy_s,0.0003698880076408386
0,measurements[13].experts_per_batch,8
0,measurements[13].gather_s,0.0
0,measurements[13].joint_wall_s,
0,measurements[13].mode,fragmented
0,measurements[13].rank,0
0,measurements[13].repetition,1
0,measurements[13].wall_s,0.00040880125015974045
0,measurements[14].compute_only_components,
0,measurements[14].compute_only_wall_s,
0,measurements[14].compute_s,
0,measurements[14].copy_only_components.compute_s,0.0
0,measurements[14].copy_only_components.copy_s,0.00033392000198364255
0,measurements[14].copy_only_components.gather_s,0.0
0,measurements[14].copy_only_components.wall_s,0.0003736047074198723
