record,rank,repetition,metric,value,status
histogram,0,0,batch=100;layer=0;expert=218,777,instrumented
histogram,0,0,batch=100;layer=0;expert=219,141,instrumented
histogram,0,0,batch=100;layer=0;expert=220,366,instrumented
histogram,0,0,batch=100;layer=0;expert=221,427,instrumented
histogram,0,0,batch=100;layer=0;expert=222,257,instrumented
histogram,0,0,batch=100;layer=0;expert=223,416,instrumented
histogram,0,0,batch=100;layer=0;expert=224,14,instrumented
histogram,0,0,batch=100;layer=0;expert=225,161,instrumented
histogram,0,0,batch=100;layer=0;expert=226,55,instrumented
histogram,0,0,batch=100;layer=0;expert=227,774,instrumented
histogram,0,0,batch=100;layer=0;expert=228,562,instrumented
histogram,0,0,batch=100;layer=0;expert=229,526,instrumented
histogram,0,0,batch=100;layer=0;expert=230,459,instrumented
histogram,0,0,batch=100;layer=0;expert=231,739,instrumented
histogram,0,0,batch=100;layer=0;expert=232,922,instrumented
histogram,0,0,batch=100;layer=0;expert=233,708,instrumented
histogram,0,0,batch=100;layer=0;expert=234,512,instrumented
histogram,0,0,batch=100;layer=0;expert=235,336,instrumented
histogram,0,0,batch=100;layer=0;expert=236,573,instrumented
histogram,0,0,batch=100;layer=0;expert=237,715,instrumented
histogram,0,0,batch=100;layer=0;expert=238,225,instrumented
histogram,0,0,batch=100;layer=0;expert=239,665,instrumented
histogram,0,0,batch=100;layer=0;expert=240,519,instrumented
histogram,0,0,batch=100;layer=0;expert=241,29,instrumented
histogram,0,0,batch=100;layer=0;expert=242,539,instrumented
histogram,0,0,batch=100;layer=0;expert=243,900,instrumented
histogram,0,0,batch=100;layer=0;expert=244,413,instrumented
histogram,0,0,batch=100;layer=0;expert=245,440,instrumented
histogram,0,0,batch=100;layer=0;expert=246,597,instrumented
histogram,0,0,batch=100;layer=0;expert=247,495,instrumented
histogram,0,0,batch=100;layer=0;expert=248,417,instrumented
histogram,0,0,batch=100;layer=0;expert=249,188,instrumented
histogram,0,0,batch=100;layer=0;expert=250,335,instrumented
histogram,0,0,batch=100;layer=0;expert=251,416,instrumented
histogram,0,0,batch=100;layer=0;expert=252,421,instrumented
histogram,0,0,batch=100;layer=0;expert=253,551,instrumented
histogram,0,0,batch=100;layer=0;expert=254,283,instrumented
histogram,0,0,batch=100;layer=0;expert=255,289,instrumented
histogram,0,0,batch=100;layer=0;expert=256,309,instrumented
histogram,0,0,batch=100;layer=0;expert=257,300,instrumented
histogram,0,0,batch=100;layer=0;expert=258,807,instrumented
histogram,0,0,batch=100;layer=0;expert=259,609,instrumented
histogram,0,0,batch=100;layer=0;expert=260,615,instrumented
histogram,0,0,batch=100;layer=0;expert=261,308,instrumented
histogram,0,0,batch=100;layer=0;expert=262,730,instrumented
histogram,0,0,batch=100;layer=0;expert=263,623,instrumented
histogram,0,0,batch=100;layer=0;expert=264,579,instrumented
histogram,0,0,batch=100;layer=0;expert=265,387,instrumented
histogram,0,0,batch=100;layer=0;expert=266,534,instrumented
